file_path,model_name,chi2,alpha
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2900_lg3.0_CEQ.txt,spec_T2900_lg3.0_CEQ.txt,48464.1072264868,5.1510015918231446e-23
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1500_lg2.5_CEQ.txt,spec_T1500_lg2.5_CEQ.txt,23968.081038081258,9.662210961216174e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1300_lg3.5_CEQ.txt,spec_T1300_lg3.5_CEQ.txt,48425.55888955433,1.2741003489652508e-21
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1800_lg4.5_CEQ.txt,spec_T1800_lg4.5_CEQ.txt,36351.915256026274,3.766324131594867e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T900_lg4.5_CEQ.txt,spec_T900_lg4.5_CEQ.txt,76038.43958089787,2.9367307851756868e-21
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1200_lg4.0_CEQ.txt,spec_T1200_lg4.0_CEQ.txt,60372.196495920274,1.4052820062800499e-21
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1300_lg4.0_CEQ.txt,spec_T1300_lg4.0_CEQ.txt,53944.45251784473,1.1542665237582185e-21
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T900_lg3.0_CEQ.txt,spec_T900_lg3.0_CEQ.txt,73179.6497336223,3.5643674984727254e-21
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T250_lg5.5_CEQ.txt,spec_T250_lg5.5_CEQ.txt,94828.62081275563,3.4171810133152116e-18
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1200_lg5.5_CEQ.txt,spec_T1200_lg5.5_CEQ.txt,68319.04282704437,1.0779089437708455e-21
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T600_lg3.5_CEQ.txt,spec_T600_lg3.5_CEQ.txt,84247.53816943205,1.412545091493358e-20
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T200_lg3.0_CEQ.txt,spec_T200_lg3.0_CEQ.txt,95027.53362537664,2.421769634647475e-15
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T800_lg4.0_CEQ.txt,spec_T800_lg4.0_CEQ.txt,78574.87912467128,4.5414842410527254e-21
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2900_lg5.5_CEQ.txt,spec_T2900_lg5.5_CEQ.txt,48650.475824039735,5.139227088207609e-23
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1900_lg3.0_CEQ.txt,spec_T1900_lg3.0_CEQ.txt,31242.13091104156,3.3178571863777407e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T400_lg5.0_CEQ.txt,spec_T400_lg5.0_CEQ.txt,87651.04391068647,2.9236338661004294e-19
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2200_lg2.5_CEQ.txt,spec_T2200_lg2.5_CEQ.txt,36163.700068504004,1.7876798906033052e-22
